timestamp,sender_name,sender_phone,receiver_name,receiver_phone,amount_kes,transaction_id,location,flagged
2026-02-17 13:00:01,Nafula Kipchoge,0711198900,Akinyi Onyango,0742228517,3000,TXN2482614,Kayole Nairobi,NO
2026-01-09 18:55:15,Moraa Njoroge,0725650029,Wairimu Kiprotich,0791560577,2500,TXN3688249,Malindi,NO
2026-03-16 17:04:25,Nafula Wekesa,0725177287,Wairimu Wekesa,0729955321,10000,TXN2781208,Mombasa CBD,NO
2026-02-02 15:54:56,Nafula Otieno,0723448013,Adhiambo Mugo,0796813044,75000,TXN8091406,Malindi,NO
2026-03-13 17:05:26,Otieno Njoroge,0710899624,Chebet Ochieng,0741520424,15000,TXN2881746,Kitale,NO
2026-01-09 14:43:56,Omondi Macharia,0723353468,Otieno Gathoni,0711103223,3000,TXN2315531,Machakos,NO
2026-02-26 09:42:12,Kariuki Ochieng,0729208793,Omondi Onyango,0729703518,1000,TXN9645542,Thika Town,NO
2026-02-06 14:19:17,Kimani Njoroge,0792582828,Njeri Juma,0726291712,2500,TXN5839549,Nakuru Town,NO
2026-03-10 18:54:58,Wairimu Wekesa,0790131263,Adhiambo Maina,0794901192,50000,TXN8259177,Machakos,NO
2026-02-28 14:11:56,Kimani Gitau,0799972813,Mutua Gathoni,0700108637,2000,TXN4813764,Eldoret Town,NO
2026-02-03 10:43:50,Kariuki Kipchoge,0795959199,Wanjiku Kimani,0742253129,15000,TXN6302756,Nyeri Town,NO
2026-02-07 08:36:17,Njeri Onyango,0727933381,Ochieng Kariuki,0721860135,1000,TXN6764068,Kayole Nairobi,NO
2026-01-13 13:21:46,Kimani Onyango,0724581559,Kimani Macharia,0725475623,1000,TXN4650591,Kakamega,NO
2026-02-25 13:26:38,Ochieng Onyango,0710313754,Kipchoge Kiprotich,0791325517,100000,TXN2344177,Kayole Nairobi,NO
2026-01-14 17:23:23,Wairimu Mutua,0723603694,Wairimu Otieno,0793590545,5000,TXN6501012,Kitale,NO
2026-03-17 12:05:29,Adhiambo Kamau,0798484155,Otieno Onyango,0728623822,2000,TXN6454390,Thika Town,NO
2026-02-06 17:54:34,Njeri Otieno,0700105888,Ochieng Waweru,0791220213,15000,TXN1534624,Westlands Nairobi,NO
2026-02-03 15:23:01,Kimani Kiprotich,0710156367,Nyambura Kipchoge,0728515597,500,TXN5738449,Mombasa CBD,NO
2026-03-27 09:26:37,Mwangi Wekesa,0757416178,Kimani Mugo,0740397184,15000,TXN7173755,Nyeri Town,NO
2026-03-23 15:22:47,Chebet Onyango,0791974130,Wairimu Mwangi,0797755883,500,TXN7746872,Kitale,NO
2026-01-10 16:55:15,Nafula Kariuki,0757892645,Wambui Rotich,0712268854,100000,TXN1487367,Kibera Nairobi,NO
2026-03-19 12:18:50,Gitau Njoroge,0727327697,Nafula Rotich,0710545012,7500,TXN7543591,Nakuru Town,NO
2026-02-13 17:55:04,Moraa Onyango,0723142346,Kimani Rotich,0726957631,100000,TXN9752045,Mombasa CBD,NO
2026-02-24 10:15:01,Kariuki Kipchoge,0790724895,Mutua Otieno,0757671129,75000,TXN9192620,Thika Town,NO
2026-02-10 14:59:12,Omondi Juma,0794711357,Kipchoge Waweru,0794921694,2500,TXN1367815,Malindi,NO
2026-01-21 15:15:05,Mutua Kiprotich,0721720334,Wanjiku Mwangi,0740340447,30000,TXN7368125,Nyeri Town,NO
2026-01-25 08:40:01,Nyambura Gathoni,0741790777,Wambui Gitau,0790952841,25000,TXN8395343,Nyeri Town,NO
2026-03-21 13:56:52,Gitau Mutua,0792202716,Mutua Rotich,0710250347,1000,TXN5848076,Kayole Nairobi,NO
2026-01-05 09:22:58,Akinyi Otieno,0768867852,Wairimu Kariuki,0741236159,2500,TXN3542833,Machakos,NO
2026-03-11 08:14:45,Wambui Maina,0790332768,Ochieng Kiprotich,0721849034,2000,TXN8648119,Kisumu CBD,NO
2026-02-14 14:53:53,Nafula Macharia,0799844605,Njeri Mugo,0728350485,30000,TXN1658366,Kasarani Nairobi,NO
2026-03-28 08:10:05,Omondi Macharia,0741114341,Moraa Wekesa,0768570127,3000,TXN5535239,Westlands Nairobi,NO
2026-02-22 14:48:34,Wambui Mwangi,0798423206,Akinyi Kipchoge,0795939115,5000,TXN9839424,Nyeri Town,NO
2026-03-22 14:25:12,Ochieng Kiprotich,0798723935,Wairimu Wekesa,0790546969,2000,TXN3663897,Mombasa CBD,NO
2026-03-07 16:31:47,Nafula Kipchoge,0710495569,Kamau Njoroge,0712171156,2000,TXN6315106,Machakos,NO
2026-01-26 12:04:13,Akinyi Kariuki,0798977500,Kariuki Maina,0724734888,1000,TXN7379798,Machakos,NO
2026-03-04 17:53:14,Nyambura Ochieng,0791732109,Wanjiku Kiprotich,0723575609,500,TXN7369926,Malindi,NO
2026-02-03 18:46:48,Gitau Otieno,0792961095,Kariuki Juma,0799820124,2000,TXN6158536,Kibera Nairobi,NO
2026-02-04 09:34:58,Akinyi Onyango,0797621135,Nyambura Otieno,0798972572,5000,TXN3320643,Kakamega,NO
2026-03-01 17:58:51,Moraa Njoroge,0741394223,Moraa Gathoni,0723889469,20000,TXN1587364,Westlands Nairobi,NO
2026-03-13 10:47:00,Nyambura Mutua,0796492999,Omondi Njoroge,0725264080,30000,TXN8339553,Thika Town,NO
2026-02-22 08:51:12,Adhiambo Juma,0723792472,Moraa Otieno,0793910927,7500,TXN7614074,Kakamega,NO
2026-02-16 12:52:21,Adhiambo Onyango,0742383086,Kimani Gitau,0793885302,5000,TXN8591788,Kasarani Nairobi,NO
2026-02-12 16:19:09,Mwangi Kipchoge,0721330521,Wambui Kariuki,0700456997,7500,TXN3525283,Kisumu CBD,NO
2026-01-27 10:53:25,Kamau Ochieng,0797773456,Wanjiku Njoroge,0792254506,7500,TXN2967228,Machakos,NO
2026-02-01 04:40:53,Ochieng Kariuki,0792581513,MULE_1,0720337805,50000,TXN8718634,Malindi,YES
2026-03-08 00:12:31,Mutua Juma,0725508549,MULE_2,0795924001,75000,TXN3314503,Machakos,YES
2026-02-01 23:55:39,Kipchoge Rotich,0794270999,MULE_3,0795924001,30000,TXN7709673,Mombasa CBD,YES
2026-03-28 02:11:03,Chebet Kamau,0710339023,MULE_3,0720337805,50000,TXN7616962,Kibera Nairobi,YES
2026-03-07 23:38:33,Kipchoge Njoroge,0740175165,MULE_2,0799852901,75000,TXN7828525,Malindi,YES
2026-02-16 23:59:19,Kimani Macharia,0795352652,MULE_3,0720337805,45000,TXN2063370,Malindi,YES
2026-03-23 01:44:32,Wambui Mutua,0722529336,MULE_2,0795924001,100000,TXN9438810,Kakamega,YES
2026-02-17 03:39:54,Wairimu Mugo,0795352652,MULE_2,0720337805,75000,TXN6020846,Nyeri Town,YES
2026-01-04 02:30:20,Akinyi Kiprotich,0799653669,MULE_2,0795924001,75000,TXN4294621,Machakos,YES
2026-02-23 23:25:31,Mwangi Juma,0791817111,MULE_1,0799852901,75000,TXN2666519,Kayole Nairobi,YES
2026-02-05 00:00:58,Kipchoge Kiprotich,0722529336,MULE_1,0720337805,50000,TXN1576881,Machakos,YES
2026-01-22 02:57:58,Mwangi Kipchoge,0799653669,MULE_1,0720337805,50000,TXN6681410,Machakos,YES
2026-03-20 00:16:47,Wairimu Macharia,0791817111,MULE_1,0799852901,45000,TXN6078675,Meru Town,YES
2026-01-18 02:07:27,Omondi Gathoni,0791817111,MULE_1,0799852901,30000,TXN7727151,Westlands Nairobi,YES
2026-02-21 00:34:07,Kamau Kamau,0710339023,MULE_1,0795924001,100000,TXN7878123,Malindi,YES
2026-02-25 00:21:04,Kamau Gathoni,0799653669,MULE_3,0720337805,75000,TXN8268018,Westlands Nairobi,YES
2026-02-07 23:56:47,Wairimu Wekesa,0722529336,MULE_2,0795924001,45000,TXN3499489,Kibera Nairobi,YES
2026-03-13 00:37:19,Mutua Ochieng,0710751956,MULE_3,0799852901,75000,TXN5019448,Malindi,YES
2026-01-06 03:11:13,Wanjiku Kamau,0725508549,MULE_2,0799852901,45000,TXN8489743,Nakuru Town,YES
2026-02-22 00:33:52,Moraa Juma,0795352652,MULE_3,0799852901,75000,TXN6901300,Kasarani Nairobi,YES
2026-03-07 23:25:51,Nyambura Mutua,0791817111,MULE_2,0720337805,30000,TXN1705108,Malindi,YES
2026-02-26 23:00:08,Moraa Njoroge,0791817111,MULE_2,0795924001,75000,TXN4533582,Nyeri Town,YES
2026-03-14 00:15:34,Mutua Wekesa,0740175165,MULE_1,0720337805,100000,TXN8460738,Kibera Nairobi,YES
2026-01-04 04:06:28,Nyambura Rotich,0710339023,MULE_1,0720337805,100000,TXN2630269,Kasarani Nairobi,YES
2026-01-12 04:05:36,Akinyi Njoroge,0710339023,MULE_2,0795924001,75000,TXN1378983,Mombasa CBD,YES
2026-03-27 23:09:42,Wairimu Onyango,0710751956,MULE_3,0720337805,45000,TXN5047578,Kibera Nairobi,YES
2026-03-08 01:32:55,Kipchoge Mwangi,0725508549,MULE_2,0795924001,100000,TXN7453720,Nakuru Town,YES
2026-03-22 01:38:18,Moraa Kimani,0725508549,MULE_1,0720337805,75000,TXN7237915,Westlands Nairobi,YES
2026-01-25 04:35:48,Otieno Onyango,0740175165,MULE_3,0720337805,50000,TXN8381096,Kisumu CBD,YES
2026-01-25 01:17:35,Wairimu Kimani,0710339023,MULE_3,0799852901,30000,TXN6721008,Nakuru Town,YES
2026-03-11 03:43:07,Kimani Njoroge,0795352652,MULE_1,0795924001,100000,TXN5094195,Meru Town,YES
2026-01-02 02:28:00,Njeri Njoroge,0794270999,MULE_3,0720337805,100000,TXN3996862,Kayole Nairobi,YES
2026-02-16 00:22:46,Omondi Gitau,0710339023,MULE_1,0799852901,45000,TXN8902710,Kayole Nairobi,YES
2026-01-20 04:40:24,Mutua Ochieng,0740175165,MULE_2,0799852901,30000,TXN6821402,Nakuru Town,YES
2026-02-06 03:34:38,Adhiambo Kipchoge,0791817111,MULE_1,0795924001,30000,TXN5350717,Nyeri Town,YES
2026-02-02 02:55:08,Otieno Otieno,0794270999,MULE_2,0799852901,30000,TXN4419336,Machakos,YES
2026-02-21 00:22:11,Nyambura Gathoni,0710339023,MULE_3,0795924001,75000,TXN4688587,Meru Town,YES
2026-01-26 04:19:38,Ochieng Gitau,0710751956,MULE_3,0720337805,50000,TXN3646310,Nakuru Town,YES
2026-03-25 23:58:39,Kimani Gathoni,0799653669,MULE_3,0720337805,50000,TXN2102880,Mombasa CBD,YES
2026-03-01 00:14:44,Nyambura Juma,0795352652,MULE_2,0720337805,100000,TXN4352059,Eldoret Town,YES
2026-02-02 23:00:29,Kamau Maina,0794270999,MULE_3,0720337805,100000,TXN6741845,Nyeri Town,YES
2026-01-16 04:54:12,Omondi Wekesa,0791817111,MULE_1,0799852901,100000,TXN6428819,Kibera Nairobi,YES
2026-03-08 01:51:52,Kariuki Juma,0799653669,MULE_1,0720337805,45000,TXN3771689,Mombasa CBD,YES
2026-02-23 02:11:05,Kimani Njoroge,0795352652,MULE_3,0799852901,45000,TXN4885879,Kibera Nairobi,YES
2026-02-02 02:06:20,Ochieng Njoroge,0725508549,MULE_1,0795924001,45000,TXN8034688,Machakos,YES
2026-03-13 04:45:25,Adhiambo Kipchoge,0791817111,MULE_2,0799852901,50000,TXN2880002,Kakamega,YES
2026-02-12 02:46:01,Nafula Kipchoge,0791817111,MULE_2,0799852901,75000,TXN4994132,Kakamega,YES
2026-02-04 02:32:22,Wanjiku Macharia,0740175165,MULE_1,0799852901,100000,TXN7218856,Thika Town,YES
2026-03-23 23:17:31,Wanjiku Gathoni,0792581513,MULE_3,0795924001,45000,TXN2373987,Thika Town,YES
2026-02-26 00:42:28,Adhiambo Kiprotich,0795352652,MULE_1,0795924001,45000,TXN4418536,Nyeri Town,YES
2026-03-15 04:46:24,Kipchoge Njoroge,0740175165,MULE_2,0720337805,100000,TXN4955887,Meru Town,YES
2026-03-26 23:09:53,Wambui Mwangi,0792581513,MULE_1,0795924001,45000,TXN2225695,Nyeri Town,YES
2026-02-04 23:16:27,Kariuki Wekesa,0799653669,MULE_2,0799852901,30000,TXN7777929,Kakamega,YES
2026-02-23 04:49:26,Moraa Maina,0795352652,MULE_3,0799852901,75000,TXN2730454,Kayole Nairobi,YES
2026-03-23 02:20:41,Wanjiku Otieno,0725508549,MULE_2,0799852901,30000,TXN3691305,Machakos,YES
2026-03-07 00:59:02,Kamau Gitau,0792581513,MULE_1,0799852901,100000,TXN4502577,Nakuru Town,YES
2026-03-15 03:43:19,Kamau Kipchoge,0799653669,MULE_1,0720337805,50000,TXN8672354,Mombasa CBD,YES
2026-01-18 01:31:36,Kipchoge Kimani,0799653669,MULE_2,0799852901,30000,TXN4383847,Kasarani Nairobi,YES
2026-03-14 04:13:34,Moraa Mwangi,0792581513,MULE_3,0720337805,45000,TXN9381574,Kayole Nairobi,YES
2026-02-04 01:51:40,Wairimu Waweru,0795352652,MULE_3,0795924001,50000,TXN4720210,Kitale,YES
2026-01-04 03:38:23,Gitau Mwangi,0795352652,MULE_1,0795924001,45000,TXN6245779,Nyeri Town,YES
2026-01-02 02:13:33,Wambui Kariuki,0722529336,MULE_1,0799852901,50000,TXN8140149,Kasarani Nairobi,YES
2026-02-06 02:32:50,Moraa Wekesa,0710339023,MULE_3,0720337805,45000,TXN1169162,Meru Town,YES
2026-01-27 03:57:19,Moraa Mwangi,0740175165,MULE_3,0799852901,30000,TXN2886723,Kakamega,YES
2026-02-15 02:07:38,Chebet Ochieng,0791817111,MULE_3,0799852901,45000,TXN6081311,Eldoret Town,YES
2026-01-14 00:24:14,Chebet Kariuki,0794270999,MULE_3,0720337805,45000,TXN5887009,Mombasa CBD,YES
2026-01-13 03:40:49,Omondi Maina,0794270999,MULE_2,0795924001,30000,TXN6538826,Nakuru Town,YES
2026-02-16 01:28:43,Omondi Waweru,0791817111,MULE_2,0795924001,30000,TXN6564381,Kitale,YES
2026-01-10 00:21:12,Akinyi Otieno,0740175165,MULE_3,0799852901,45000,TXN8443883,Nyeri Town,YES
2026-02-01 23:27:08,Nafula Rotich,0710751956,MULE_2,0720337805,50000,TXN9797455,Nakuru Town,YES
2026-01-22 23:16:59,Adhiambo Ochieng,0710339023,MULE_3,0799852901,100000,TXN6773230,Eldoret Town,YES
2026-02-24 23:55:14,Wairimu Otieno,0722529336,MULE_2,0795924001,75000,TXN7119753,Eldoret Town,YES
2026-01-06 04:45:51,Omondi Onyango,0725508549,MULE_2,0799852901,75000,TXN8405222,Westlands Nairobi,YES
2026-02-16 00:57:21,Wanjiku Wekesa,0725508549,MULE_2,0795924001,30000,TXN9902222,Kasarani Nairobi,YES
2026-02-09 23:51:57,Chebet Kiprotich,0710339023,MULE_3,0720337805,75000,TXN7489124,Mombasa CBD,YES
2026-02-09 04:49:21,Kipchoge Kamau,0799653669,MULE_3,0795924001,75000,TXN7803780,Westlands Nairobi,YES
2026-01-13 02:49:23,Otieno Gitau,0710339023,MULE_1,0720337805,30000,TXN2075345,Kisumu CBD,YES
2026-01-10 02:50:26,Moraa Gathoni,0799653669,MULE_1,0799852901,30000,TXN9528342,Kisumu CBD,YES
2026-02-12 01:05:48,Gitau Maina,0710751956,MULE_3,0799852901,45000,TXN5134766,Kayole Nairobi,YES
2026-01-12 01:40:38,Akinyi Ochieng,0710339023,MULE_2,0795924001,100000,TXN3269680,Kayole Nairobi,YES
2026-02-26 02:47:25,Otieno Onyango,0710339023,MULE_3,0799852901,75000,TXN5974232,Kisumu CBD,YES
2026-03-01 02:32:29,Nafula Otieno,0725508549,MULE_2,0720337805,50000,TXN3113934,Kakamega,YES
2026-02-20 01:14:05,Adhiambo Gathoni,0710339023,MULE_2,0799852901,50000,TXN7177369,Kibera Nairobi,YES
2026-03-27 00:17:37,Kimani Macharia,0799653669,MULE_1,0720337805,75000,TXN4039482,Kakamega,YES
2026-01-27 03:25:20,Akinyi Rotich,0710751956,MULE_3,0799852901,50000,TXN1094892,Westlands Nairobi,YES
2026-01-11 01:41:23,Kimani Waweru,0740175165,MULE_1,0795924001,45000,TXN2741660,Kisumu CBD,YES
2026-01-18 04:11:36,Kamau Gitau,0795352652,MULE_3,0795924001,50000,TXN8870319,Thika Town,YES
2026-03-24 01:56:04,Ochieng Njoroge,0795352652,MULE_2,0795924001,45000,TXN1313135,Machakos,YES
2026-01-14 03:24:09,Kimani Kiprotich,0722529336,MULE_2,0720337805,50000,TXN8613357,Eldoret Town,YES
2026-02-28 04:09:45,Kimani Otieno,0722529336,MULE_2,0799852901,30000,TXN2222021,Eldoret Town,YES
2026-01-01 04:19:51,Njeri Juma,0725508549,MULE_3,0720337805,50000,TXN4960701,Kakamega,YES
2026-01-06 01:33:37,Nafula Kiprotich,0795352652,MULE_2,0720337805,75000,TXN1571485,Meru Town,YES
2026-02-08 02:27:31,Wanjiku Kimani,0791817111,MULE_3,0795924001,100000,TXN8046359,Kasarani Nairobi,YES
2026-02-25 01:07:15,Wairimu Maina,0795352652,MULE_2,0720337805,75000,TXN7227598,Thika Town,YES
2026-03-03 02:45:14,Otieno Mutua,0791817111,MULE_3,0799852901,30000,TXN9684270,Nakuru Town,YES
2026-01-03 03:02:42,Omondi Maina,0710339023,MULE_1,0799852901,45000,TXN2758531,Meru Town,YES
2026-03-27 23:44:56,Akinyi Onyango,0725508549,MULE_2,0720337805,45000,TXN8854549,Thika Town,YES
2026-02-20 03:06:45,Wairimu Kiprotich,0792581513,MULE_1,0720337805,30000,TXN4592521,Malindi,YES
2026-02-25 02:39:36,Kariuki Njoroge,0740175165,MULE_3,0795924001,100000,TXN8307644,Machakos,YES
2026-02-02 02:58:21,Gitau Mugo,0710751956,MULE_1,0795924001,75000,TXN6751639,Nakuru Town,YES
2026-03-01 04:20:19,Kimani Maina,0710751956,MULE_3,0720337805,75000,TXN7734645,Malindi,YES
2026-02-02 02:19:22,Kipchoge Mugo,0710339023,MULE_1,0799852901,75000,TXN4616807,Thika Town,YES
2026-03-11 03:50:21,Mwangi Onyango,0799653669,MULE_1,0720337805,50000,TXN4687003,Westlands Nairobi,YES
2026-01-21 00:35:33,Nafula Gathoni,0710339023,MULE_1,0799852901,45000,TXN2136766,Kayole Nairobi,YES
2026-02-12 02:32:38,Nyambura Wekesa,0722529336,MULE_3,0720337805,45000,TXN4735017,Westlands Nairobi,YES
2026-03-19 00:19:57,Njeri Kiprotich,0791817111,MULE_2,0720337805,50000,TXN4345948,Kibera Nairobi,YES
2026-02-22 04:46:28,Kamau Juma,0740175165,MULE_3,0799852901,75000,TXN3297648,Kibera Nairobi,YES
2026-01-17 01:18:06,Otieno Njoroge,0740175165,MULE_1,0799852901,45000,TXN5498654,Meru Town,YES
2026-01-19 03:16:33,Ochieng Gathoni,0795352652,MULE_3,0720337805,30000,TXN2667110,Westlands Nairobi,YES
2026-01-19 03:07:23,Omondi Otieno,0710339023,MULE_2,0795924001,45000,TXN2003938,Kitale,YES
2026-03-05 23:44:27,Mutua Wekesa,0740175165,MULE_3,0720337805,75000,TXN7603192,Westlands Nairobi,YES
2026-02-02 04:20:18,Akinyi Njoroge,0725508549,MULE_1,0795924001,50000,TXN2138870,Kitale,YES
2026-01-07 00:20:38,Wanjiku Gathoni,0710751956,MULE_3,0720337805,100000,TXN6409793,Kibera Nairobi,YES
2026-01-25 01:42:51,Adhiambo Maina,0795352652,MULE_2,0795924001,75000,TXN6121355,Malindi,YES
2026-02-20 00:40:24,Gitau Kariuki,0794270999,MULE_2,0720337805,45000,TXN4393181,Kasarani Nairobi,YES
2026-02-22 02:06:46,Mwangi Macharia,0794270999,MULE_1,0799852901,45000,TXN3943826,Thika Town,YES
2026-01-15 23:08:14,Wambui Kimani,0791817111,MULE_2,0799852901,75000,TXN1840631,Kitale,YES
2026-01-08 04:35:50,Kariuki Juma,0740175165,MULE_1,0720337805,45000,TXN7505348,Westlands Nairobi,YES
2026-01-08 23:28:23,Wambui Kipchoge,0791817111,MULE_1,0720337805,45000,TXN8963391,Eldoret Town,YES
2026-01-01 01:51:39,Ochieng Macharia,0710339023,MULE_2,0795924001,30000,TXN9639508,Westlands Nairobi,YES
2026-01-12 23:06:22,Kipchoge Ochieng,0722529336,MULE_2,0720337805,100000,TXN3636283,Machakos,YES
2026-03-15 23:19:34,Omondi Kamau,0795352652,MULE_3,0720337805,45000,TXN6465036,Nyeri Town,YES
2026-01-04 02:01:29,Kariuki Kiprotich,0795352652,MULE_3,0720337805,100000,TXN5325570,Kayole Nairobi,YES
2026-02-18 04:02:58,Nyambura Rotich,0740175165,MULE_3,0720337805,50000,TXN2626076,Kasarani Nairobi,YES
2026-03-06 23:01:42,Gitau Wekesa,0794270999,MULE_2,0799852901,30000,TXN3540239,Malindi,YES
2026-02-10 02:48:45,Wanjiku Ochieng,0710339023,MULE_2,0799852901,30000,TXN2550266,Kakamega,YES
2026-03-17 02:07:03,Nyambura Gathoni,0791817111,MULE_3,0799852901,75000,TXN2376889,Kibera Nairobi,YES
2026-01-27 01:39:24,Wairimu Ochieng,0710339023,MULE_1,0795924001,75000,TXN5428636,Mombasa CBD,YES
2026-01-24 01:20:32,Mwangi Maina,0740175165,MULE_3,0799852901,50000,TXN4025905,Nakuru Town,YES
2026-01-16 00:14:17,Moraa Gitau,0740175165,MULE_2,0799852901,45000,TXN9007642,Meru Town,YES
2026-02-27 04:57:15,Njeri Mwangi,0792581513,MULE_3,0720337805,30000,TXN2261951,Kibera Nairobi,YES
2026-03-25 03:08:08,Kariuki Wekesa,0740175165,MULE_1,0799852901,100000,TXN8597335,Kisumu CBD,YES
2026-03-08 04:11:46,Wambui Juma,0791817111,MULE_2,0720337805,30000,TXN3805930,Thika Town,YES
2026-03-04 02:20:07,Nafula Gathoni,0799653669,MULE_3,0720337805,30000,TXN8173316,Nakuru Town,YES
2026-02-01 00:13:03,Wanjiku Mutua,0792581513,MULE_2,0720337805,50000,TXN5955660,Thika Town,YES
2026-02-02 04:29:24,Wanjiku Kiprotich,0710339023,MULE_2,0720337805,100000,TXN1140338,Westlands Nairobi,YES
2026-02-20 04:52:35,Mwangi Gathoni,0740175165,MULE_3,0795924001,30000,TXN1930494,Nakuru Town,YES
2026-02-13 23:25:59,Gitau Kariuki,0792581513,MULE_1,0799852901,100000,TXN2884702,Thika Town,YES
2026-02-23 23:02:49,Kimani Onyango,0740175165,MULE_3,0795924001,75000,TXN4797875,Kitale,YES
2026-02-11 04:14:30,Wairimu Waweru,0795352652,MULE_3,0795924001,50000,TXN3771693,Kasarani Nairobi,YES
2026-03-26 01:27:15,Njeri Maina,0791817111,MULE_1,0720337805,30000,TXN7230166,Westlands Nairobi,YES
2026-03-13 02:11:41,Njeri Maina,0740175165,MULE_1,0795924001,50000,TXN6140630,Kayole Nairobi,YES
2026-01-06 01:26:24,Ochieng Macharia,0722529336,MULE_2,0799852901,75000,TXN4188568,Kisumu CBD,YES
2026-01-22 23:23:57,Kariuki Mwangi,0794270999,MULE_1,0720337805,30000,TXN5316853,Nakuru Town,YES
2026-03-07 02:11:26,Kimani Gitau,0799653669,MULE_1,0720337805,50000,TXN8829842,Kisumu CBD,YES
2026-01-13 01:48:04,Otieno Maina,0722529336,MULE_1,0720337805,75000,TXN3841838,Kasarani Nairobi,YES
2026-03-07 01:32:38,Gitau Ochieng,0710751956,MULE_3,0799852901,50000,TXN4538963,Kisumu CBD,YES
2026-01-12 04:56:54,Kipchoge Kimani,0710751956,MULE_1,0720337805,100000,TXN1679016,Kakamega,YES
2026-01-22 23:23:10,Wambui Wekesa,0725508549,MULE_1,0799852901,75000,TXN4165287,Kakamega,YES
2026-02-11 03:05:48,Wambui Kipchoge,0799653669,MULE_1,0799852901,75000,TXN5805798,Kayole Nairobi,YES
2026-02-19 02:52:27,Wairimu Kiprotich,0740175165,MULE_3,0799852901,100000,TXN3809504,Kisumu CBD,YES
2026-01-28 01:57:56,Adhiambo Mwangi,0795352652,MULE_2,0795924001,45000,TXN7197507,Kitale,YES
2026-03-10 04:27:55,Moraa Wekesa,0799653669,MULE_3,0799852901,30000,TXN3529250,Kisumu CBD,YES
2026-01-13 00:20:18,Omondi Gathoni,0710751956,MULE_2,0720337805,45000,TXN6675750,Kisumu CBD,YES
2026-01-08 02:33:57,Nafula Mwangi,0791817111,MULE_1,0799852901,100000,TXN6738094,Kitale,YES
2026-02-13 01:50:09,Adhiambo Onyango,0792581513,MULE_1,0795924001,30000,TXN6628575,Nakuru Town,YES
2026-03-19 23:37:45,Kipchoge Maina,0710339023,MULE_1,0795924001,30000,TXN3167517,Thika Town,YES
2026-01-10 01:31:07,Kariuki Kipchoge,0794270999,MULE_1,0795924001,100000,TXN2314259,Machakos,YES
2026-03-21 23:20:53,Kariuki Njoroge,0792581513,MULE_2,0795924001,30000,TXN9826928,Machakos,YES
2026-01-12 01:04:58,Wairimu Mutua,0722529336,MULE_2,0720337805,75000,TXN3744950,Kibera Nairobi,YES
2026-02-09 00:30:12,Kamau Wekesa,0791817111,MULE_1,0795924001,30000,TXN7476143,Kasarani Nairobi,YES
2026-03-24 02:04:33,Kamau Onyango,0799653669,MULE_2,0799852901,50000,TXN9522109,Nakuru Town,YES
2026-02-17 02:31:31,Moraa Mwangi,0792581513,MULE_1,0799852901,75000,TXN6920289,Mombasa CBD,YES
2026-01-22 00:40:37,Omondi Mugo,0710751956,MULE_2,0795924001,50000,TXN6362701,Kakamega,YES
2026-03-13 03:20:55,Wairimu Juma,0710339023,MULE_3,0799852901,30000,TXN8988993,Eldoret Town,YES
2026-03-25 23:46:05,Moraa Onyango,0710751956,MULE_1,0720337805,75000,TXN4239594,Malindi,YES
2026-01-06 02:21:56,Kariuki Kamau,0792581513,MULE_2,0720337805,100000,TXN3581410,Nyeri Town,YES
2026-02-14 04:28:29,Chebet Njoroge,0795352652,MULE_3,0799852901,50000,TXN3899630,Mombasa CBD,YES
2026-03-10 23:00:10,Gitau Macharia,0710339023,MULE_1,0799852901,30000,TXN2246305,Kisumu CBD,YES
2026-01-15 01:05:58,Wanjiku Kamau,0795352652,MULE_3,0799852901,45000,TXN2004108,Malindi,YES
2026-03-17 01:23:21,Wairimu Waweru,0725508549,MULE_2,0795924001,100000,TXN3369212,Kasarani Nairobi,YES
2026-01-02 00:35:31,Kariuki Mugo,0799653669,MULE_2,0795924001,30000,TXN1976662,Nyeri Town,YES
2026-03-17 03:14:52,Mwangi Kariuki,0791817111,MULE_2,0795924001,75000,TXN4586991,Kasarani Nairobi,YES
2026-03-09 02:55:40,Njeri Macharia,0792581513,MULE_3,0799852901,50000,TXN2270038,Mombasa CBD,YES
2026-02-01 02:16:22,Mwangi Juma,0710751956,MULE_1,0799852901,30000,TXN3164944,Kakamega,YES
2026-03-08 23:00:39,Mutua Otieno,0710751956,MULE_2,0799852901,50000,TXN9628984,Kitale,YES
2026-01-22 01:25:50,Wambui Wekesa,0722529336,MULE_3,0720337805,50000,TXN8163414,Nakuru Town,YES
2026-02-15 03:44:04,Mutua Juma,0795352652,MULE_3,0720337805,50000,TXN7807288,Eldoret Town,YES
2026-03-18 04:21:36,Chebet Waweru,0710751956,MULE_3,0795924001,100000,TXN5595551,Meru Town,YES
2026-02-14 23:27:15,Kariuki Waweru,0710339023,MULE_3,0799852901,45000,TXN6175243,Meru Town,YES
2026-02-21 23:21:27,Wanjiku Rotich,0799653669,MULE_2,0720337805,50000,TXN9142002,Machakos,YES
2026-03-14 00:23:58,Njeri Njoroge,0722529336,MULE_2,0799852901,75000,TXN2753209,Nakuru Town,YES
2026-01-01 01:47:03,Mwangi Kariuki,0794270999,MULE_2,0720337805,45000,TXN2506330,Eldoret Town,YES
2026-03-01 04:07:26,Mutua Maina,0795352652,MULE_1,0799852901,30000,TXN8467120,Eldoret Town,YES
2026-01-03 04:41:23,Kamau Kamau,0740175165,MULE_3,0795924001,30000,TXN5855946,Kitale,YES
